poe,country,date,arrivals,arrivals_male,arrivals_female
Pelabuhan Tanjung Pelepas,POL,2022-07-01,3,3,0
Pelabuhan Tanjung Pelepas,POL,2022-08-01,4,4,0
Pelabuhan Tanjung Pelepas,POL,2022-09-01,2,2,0
Pelabuhan Tanjung Pelepas,POL,2022-10-01,2,2,0
Pelabuhan Tanjung Pelepas,POL,2022-11-01,3,2,1
Pelabuhan Tanjung Pelepas,POL,2022-12-01,2,2,0
Pelabuhan Tanjung Pelepas,POL,2023-01-01,4,4,0
Pelabuhan Tanjung Pelepas,POL,2023-02-01,5,4,1
Pelabuhan Tanjung Pelepas,POL,2023-03-01,2,2,0
Pelabuhan Tanjung Pelepas,POL,2023-04-01,11,10,1
Pelabuhan Tanjung Pelepas,POL,2023-05-01,5,5,0
Pelabuhan Tanjung Pelepas,POL,2023-06-01,10,10,0
Pelabuhan Tanjung Pelepas,POL,2023-07-01,5,3,2
Pelabuhan Tanjung Pelepas,POL,2023-08-01,3,3,0
Pelabuhan Tanjung Pelepas,POL,2023-09-01,4,4,0
Pelabuhan Tanjung Pelepas,POL,2023-10-01,7,6,1
Pelabuhan Tanjung Pelepas,POL,2023-11-01,6,6,0
Pelabuhan Tanjung Pelepas,PRT,2020-01-01,2,2,0
Pelabuhan Tanjung Pelepas,PRT,2020-02-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-03-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-07-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-08-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2020-12-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-01-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-02-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-04-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-05-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-07-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-08-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-10-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-11-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2021-12-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-01-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-02-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-03-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-04-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-05-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-06-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-07-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-08-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-09-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-10-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-11-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2022-12-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-01-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-02-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-03-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-04-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-05-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-06-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-07-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-08-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-09-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-10-01,0,0,0
Pelabuhan Tanjung Pelepas,PRT,2023-11-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-01-01,13,13,0
Pelabuhan Tanjung Pelepas,ROU,2020-02-01,3,3,0
Pelabuhan Tanjung Pelepas,ROU,2020-03-01,6,6,0
Pelabuhan Tanjung Pelepas,ROU,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-07-01,2,2,0
Pelabuhan Tanjung Pelepas,ROU,2020-08-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2020-12-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-01-01,2,2,0
Pelabuhan Tanjung Pelepas,ROU,2021-02-01,4,4,0
Pelabuhan Tanjung Pelepas,ROU,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-04-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-05-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-07-01,1,1,0
Pelabuhan Tanjung Pelepas,ROU,2021-08-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,ROU,2021-10-01,1,1,0
Pelabuhan Tanjung Pelepas,ROU,2021-11-01,1,1,0
Pelabuhan Tanjung Pelepas,ROU,2021-12-01,1,1,0
Pelabuhan Tanjung Pelepas,ROU,2022-01-01,3,3,0
Pelabuhan Tanjung Pelepas,ROU,2022-02-01,6,6,0
Pelabuhan Tanjung Pelepas,ROU,2022-03-01,2,2,0
Pelabuhan Tanjung Pelepas,ROU,2022-04-01,5,5,0
Pelabuhan Tanjung Pelepas,ROU,2022-05-01,6,6,0
Pelabuhan Tanjung Pelepas,ROU,2022-06-01,13,13,0
Pelabuhan Tanjung Pelepas,ROU,2022-07-01,4,4,0
Pelabuhan Tanjung Pelepas,ROU,2022-08-01,4,4,0
Pelabuhan Tanjung Pelepas,ROU,2022-09-01,4,4,0
Pelabuhan Tanjung Pelepas,ROU,2022-10-01,2,2,0
Pelabuhan Tanjung Pelepas,ROU,2022-11-01,6,6,0
Pelabuhan Tanjung Pelepas,ROU,2022-12-01,10,10,0
Pelabuhan Tanjung Pelepas,ROU,2023-01-01,2,2,0
Pelabuhan Tanjung Pelepas,ROU,2023-02-01,6,5,1
Pelabuhan Tanjung Pelepas,ROU,2023-03-01,9,9,0
Pelabuhan Tanjung Pelepas,ROU,2023-04-01,10,9,1
Pelabuhan Tanjung Pelepas,ROU,2023-05-01,18,17,1
Pelabuhan Tanjung Pelepas,ROU,2023-06-01,8,7,1
Pelabuhan Tanjung Pelepas,ROU,2023-07-01,7,7,0
Pelabuhan Tanjung Pelepas,ROU,2023-08-01,13,12,1
Pelabuhan Tanjung Pelepas,ROU,2023-09-01,11,11,0
Pelabuhan Tanjung Pelepas,ROU,2023-10-01,4,4,0
Pelabuhan Tanjung Pelepas,ROU,2023-11-01,9,9,0
Pelabuhan Tanjung Pelepas,RUS,2020-01-01,21,21,0
Pelabuhan Tanjung Pelepas,RUS,2020-02-01,35,33,2
Pelabuhan Tanjung Pelepas,RUS,2020-03-01,11,11,0
Pelabuhan Tanjung Pelepas,RUS,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2020-07-01,31,31,0
Pelabuhan Tanjung Pelepas,RUS,2020-08-01,6,6,0
Pelabuhan Tanjung Pelepas,RUS,2020-09-01,2,2,0
Pelabuhan Tanjung Pelepas,RUS,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2020-12-01,5,5,0
Pelabuhan Tanjung Pelepas,RUS,2021-01-01,4,4,0
Pelabuhan Tanjung Pelepas,RUS,2021-02-01,44,40,4
Pelabuhan Tanjung Pelepas,RUS,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2021-04-01,5,5,0
Pelabuhan Tanjung Pelepas,RUS,2021-05-01,1,1,0
Pelabuhan Tanjung Pelepas,RUS,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2021-07-01,1,1,0
Pelabuhan Tanjung Pelepas,RUS,2021-08-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2021-10-01,1,1,0
Pelabuhan Tanjung Pelepas,RUS,2021-11-01,1,1,0
Pelabuhan Tanjung Pelepas,RUS,2021-12-01,0,0,0
Pelabuhan Tanjung Pelepas,RUS,2022-01-01,14,14,0
Pelabuhan Tanjung Pelepas,RUS,2022-02-01,7,6,1
Pelabuhan Tanjung Pelepas,RUS,2022-03-01,5,5,0
Pelabuhan Tanjung Pelepas,RUS,2022-04-01,17,17,0
Pelabuhan Tanjung Pelepas,RUS,2022-05-01,14,13,1
Pelabuhan Tanjung Pelepas,RUS,2022-06-01,10,10,0
Pelabuhan Tanjung Pelepas,RUS,2022-07-01,12,12,0
Pelabuhan Tanjung Pelepas,RUS,2022-08-01,21,20,1
Pelabuhan Tanjung Pelepas,RUS,2022-09-01,17,17,0
Pelabuhan Tanjung Pelepas,RUS,2022-10-01,19,19,0
Pelabuhan Tanjung Pelepas,RUS,2022-11-01,14,14,0
Pelabuhan Tanjung Pelepas,RUS,2022-12-01,11,11,0
Pelabuhan Tanjung Pelepas,RUS,2023-01-01,23,21,2
Pelabuhan Tanjung Pelepas,RUS,2023-02-01,13,13,0
Pelabuhan Tanjung Pelepas,RUS,2023-03-01,24,24,0
Pelabuhan Tanjung Pelepas,RUS,2023-04-01,10,10,0
Pelabuhan Tanjung Pelepas,RUS,2023-05-01,14,14,0
Pelabuhan Tanjung Pelepas,RUS,2023-06-01,12,12,0
Pelabuhan Tanjung Pelepas,RUS,2023-07-01,8,8,0
Pelabuhan Tanjung Pelepas,RUS,2023-08-01,11,11,0
Pelabuhan Tanjung Pelepas,RUS,2023-09-01,28,28,0
Pelabuhan Tanjung Pelepas,RUS,2023-10-01,9,9,0
Pelabuhan Tanjung Pelepas,RUS,2023-11-01,15,15,0
Pelabuhan Tanjung Pelepas,SGP,2020-01-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2020-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-03-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-08-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2020-12-01,1,0,1
Pelabuhan Tanjung Pelepas,SGP,2021-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-02-01,1,1,0
Pelabuhan Tanjung Pelepas,SGP,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-08-01,1,1,0
Pelabuhan Tanjung Pelepas,SGP,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2021-11-01,1,1,0
Pelabuhan Tanjung Pelepas,SGP,2021-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-05-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2022-06-01,3,3,0
Pelabuhan Tanjung Pelepas,SGP,2022-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2022-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2023-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2023-02-01,1,1,0
Pelabuhan Tanjung Pelepas,SGP,2023-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2023-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SGP,2023-05-01,3,3,0
Pelabuhan Tanjung Pelepas,SGP,2023-06-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2023-07-01,1,1,0
Pelabuhan Tanjung Pelepas,SGP,2023-08-01,4,4,0
Pelabuhan Tanjung Pelepas,SGP,2023-09-01,5,5,0
Pelabuhan Tanjung Pelepas,SGP,2023-10-01,2,2,0
Pelabuhan Tanjung Pelepas,SGP,2023-11-01,5,5,0
Pelabuhan Tanjung Pelepas,SRB,2020-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-03-01,1,1,0
Pelabuhan Tanjung Pelepas,SRB,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2020-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2021-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2022-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-03-01,1,1,0
Pelabuhan Tanjung Pelepas,SRB,2023-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-07-01,1,1,0
Pelabuhan Tanjung Pelepas,SRB,2023-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SRB,2023-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-01-01,1,1,0
Pelabuhan Tanjung Pelepas,SVK,2020-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2020-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2021-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2022-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-01-01,1,1,0
Pelabuhan Tanjung Pelepas,SVK,2023-02-01,1,1,0
Pelabuhan Tanjung Pelepas,SVK,2023-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SVK,2023-09-01,1,1,0
Pelabuhan Tanjung Pelepas,SVK,2023-10-01,1,1,0
Pelabuhan Tanjung Pelepas,SVK,2023-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-02-01,1,1,0
Pelabuhan Tanjung Pelepas,SVN,2020-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-04-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-05-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-06-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-07-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-08-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-09-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-10-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-11-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2020-12-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2021-01-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2021-02-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2021-03-01,0,0,0
Pelabuhan Tanjung Pelepas,SVN,2021-04-01,0,0,0
